date,review,rating,isEdited,userName,title,developerResponse
2017-11-04 06:43:17,im so mad i bought diamonds (only the $5 pack thank god) thinking it would cause major plot changes and literally the exact same events would have happened as if i didnt use any whats even the point then shameless cash grab 👎👎,5,False,A_b_c_asdf_555,Literally none of your choices matter in a choice game???,
2025-01-12 11:45:35,I love this game but it’s clearly a cash grab and it takes forever to find f2p content inside the game. And tell me why I only get 2 diamonds after every chapter and most of the time the video doesn’t even want to work but I get an ad before every chapter? I feel like they need to add the option to watch ads for diamonds.,3,False,S3V3NupURS,Mixed feelings,"{'id': 49664837, 'body': 'Sorry for the inconvenience.There are many ways to earn diamonds on Chapters! Watch Ads, free events like earn free diamonds. There are also Special and Packages with limited promotions.You can also choose to subscribe VIP member for less diamonds cost and enjoy more benefits.Feel free to send us any suggestions: log into your app > Help >Feedback.', 'modified': '2025-01-15T09:58:06Z'}"
2024-11-30 07:59:19,"What woman doesn’t want to write her own fantasy novel?! Creative idea, graphics are great and story line is good. The fact you have to spend money to make the story great.. eh… not so great. You can watch all the ads and what not and still not have enough diamonds to twist the story the way you’d like it to go.",4,False,Mistyk56,Good in theory,
2024-11-04 11:48:29,This is app is great and fun. My only complain are the choices. Some of them help you advance through the story and you can’t choose them unless you pay money. I’ve tried not choosing them and then it puts a ding in the story and will send another choices to “fix it.”,4,False,kncri23,Fun app,
2023-07-22 08:03:00,HATE the diamonds!! I even subscribed to the VIP which didn’t really make reading any easier. You still have to wait for tickets just not as long but the diamonds are very unnecessary. To unlock bonus scenes or content but just to pick a dress?! Sadly it’s starting to ruin the experience for me.,4,False,readerVIP,Love the reading…,"{'id': 37860715, 'body': 'Pity if the game did not live up to your expectations. We try to maintain a balance between f2p and paid content, and enrich the content and provide users with a better experience. There are many ways to earn diamonds, watch Ads, earn free diamonds. You can also choose to subscribe for less diamonds cost and enjoy more benefits.', 'modified': '2023-07-24T09:01:38Z'}"
2024-05-18 13:37:25,Your gems are not very easy to get and once you try to get something and you get so far and you’re so happy in the game it makes you pay either 1712 or just none and keep you basic,5,False,Chyyffh,Love but,
2023-12-12 21:17:11,"I’m having fun reading all the stories and even considering throwing my own in the ring for others to enjoy. I just hate that to make the “right choice” in a story, you have to spend diamonds, (12-17 at a time??) and it would cost a fortune to buy enough to get the best of the story. I get why, but it discourages people from finishing a story.",3,False,Qhshsjbsjana,Fun app! Hate the diamonds.,"{'id': 40677491, 'body': 'Hi dear, there are many ways to earn diamonds on Chapters! Watch Ads, free events like earn free diamonds. There are also Special and Packages with limited promotions. You can also choose to subscribe VIP member for less diamonds cost and enjoy more benefits.Feel free to send us any suggestions: log into your app > Help >Feedback.', 'modified': '2023-12-14T09:34:23Z'}"
2023-07-10 00:56:28,The stories are pretty good. But the spelling errors and grammatical errors are sometimes more consistent than not. There were a couple times as well where there must’ve been a glitch somewhere and the wrong character would come onto the screen.,4,False,SiranoushG,Grammer,"{'id': 37605416, 'body': 'Sorry for the inconvenience. If you have the same questions next time, please go to Help >Feedback in your app Chapters and send the screenshots to us. We will correct it. Thank you for your cooperation.Have a nice day.', 'modified': '2023-07-11T09:44:25Z'}"
2023-06-05 19:32:45,"Looooovvvve this app the only problem is that when you run out of gems the only way to recive them is to either buy them or watch a lot of adds, but otherwise it’s very worth it if you’re thirsty for good romance",5,False,gslhkksisigx,😍,"{'id': 36976602, 'body': 'Hi, there are many ways to earn diamonds on Chapters! Watch Ads, free events like earn free diamonds. There are also Special and Packages with limited promotions. Feel free to send us any suggestions: log into your app > Help >Feedback.', 'modified': '2023-06-07T08:48:25Z'}"
2023-05-30 21:38:04,"I love these stories! They’re spicy and very entertaining to read. I just hate the fact that we have to spend so many diamonds to use different choices, especially the good choices.",5,False,Cls1601,"Love the stories, hate spending diamonds.",
2023-01-18 01:31:06,I love the app but the diamonds are just annoying you spent so much on these freaking little choices and in getting pregnant in the morning I feel like it a little bit inappropriate for a game that’s just what I have to say and it’s my opinion but they should fix the diamond thing,4,False,ℂ𝕠𝕠𝕜𝕚𝕖𝕤 𝕝𝕠𝕧𝕖𝕣,Love app,
